2.3193764123442535E-4, 12000000, 1, 394
1.6243998275100385E-4, 12000000, 1, 392
4.381649849980245E-5, 12000000, 1, 390
1.16815565731311E-4, 12000000, 1, 389
8.763715949781773E-5, 12000000, 1, 399
2.2595839420885408E-5, 12000000, 1, 388
1.2541825765448675E-4, 12000000, 1, 389
1.675329409299496E-4, 12000000, 1, 390
6.791027155063428E-5, 12000000, 1, 389
9.22682420113516E-6, 12000000, 1, 388
0.5000832890056357, 6000000, 2, 301
0.500060635952069, 6000000, 2, 285
0.4999111364088579, 6000000, 2, 210
0.5000489115379279, 6000000, 2, 218
0.4999814828937046, 6000000, 2, 220
0.49987951762683036, 6000000, 2, 211
0.5000284866535644, 6000000, 2, 300
0.4999451425150319, 6000000, 2, 212
0.5000603706938305, 6000000, 2, 210
0.4999245054240777, 6000000, 2, 299
0.6666530486895916, 4000000, 3, 240
0.6667098139526277, 4000000, 3, 147
0.6667255172403462, 4000000, 3, 150
0.6667098139526277, 4000000, 3, 148
0.6666418017402798, 4000000, 3, 146
0.6666771341376463, 4000000, 3, 234
0.6667103798368699, 4000000, 3, 147
0.6666226677793438, 4000000, 3, 150
0.666687284686239, 4000000, 3, 237
0.6666496180163739, 4000000, 3, 153
0.750053183236192, 3000000, 4, 119
0.7500468170384683, 3000000, 4, 214
0.7499767358118602, 3000000, 4, 121
0.7500477454423031, 3000000, 4, 122
0.7500161797119232, 3000000, 4, 214
0.7499704757174319, 3000000, 4, 122
0.7500295752529668, 3000000, 4, 206
0.7500406895731594, 3000000, 4, 123
0.7499590165615293, 3000000, 4, 122
0.7499580085802231, 3000000, 4, 212
0.8000231721272145, 2400000, 5, 107
0.799962268835658, 2400000, 5, 107
0.7999849961615316, 2400000, 5, 196
0.7999580459245014, 2400000, 5, 115
0.8000510985145625, 2400000, 5, 104
0.8000000628294776, 2400000, 5, 183
0.7999880094951208, 2400000, 5, 103
0.800007702266746, 2400000, 5, 198
0.800007723487405, 2400000, 5, 203
0.7999733460196972, 2400000, 5, 197
0.8333517769290997, 2000000, 6, 194
0.8333344644080679, 2000000, 6, 94
0.8333347827179541, 2000000, 6, 196
0.8333231113554606, 2000000, 6, 193
0.833303057832631, 2000000, 6, 98
0.8333291592432981, 2000000, 6, 100
0.8333286464107037, 2000000, 6, 97
0.8333376121391646, 2000000, 6, 115
0.8333226869422791, 2000000, 6, 194
0.8333385847527056, 2000000, 6, 197
0.8749895748309152, 1500000, 8, 213
0.8750109413820253, 1500000, 8, 206
0.87500311626399, 1500000, 8, 195
0.8749895880938271, 1500000, 8, 104
0.8749889779998787, 1500000, 8, 224
0.8749870416147377, 1500000, 8, 100
0.8749886862158163, 1500000, 8, 106
0.8750027581653681, 1500000, 8, 101
0.875002917320311, 1500000, 8, 213
0.875002943846135, 1500000, 8, 110
0.8999902062495853, 1200000, 10, 124
0.8999795428683982, 1200000, 10, 292
0.9000029916966803, 1200000, 10, 252
0.9000036283164528, 1200000, 10, 128
0.8999993205226596, 1200000, 10, 114
0.8999953310387527, 1200000, 10, 248
0.9000003285039658, 1200000, 10, 99
0.8999931877521858, 1200000, 10, 239
0.8999918826816525, 1200000, 10, 287
0.8999976228699333, 1200000, 10, 125
0.9166852255545446, 1000000, 12, 133
0.9166913441779124, 1000000, 12, 282
0.9166683109208705, 1000000, 12, 115
0.9166661800130212, 1000000, 12, 127
0.9166854731289005, 1000000, 12, 120
0.9166747213283005, 1000000, 12, 114
0.9166475588846795, 1000000, 12, 285
0.9166612727356093, 1000000, 12, 227
0.9166791599828245, 1000000, 12, 261
0.9166537128758123, 1000000, 12, 281
