6.354677352752234E-5, 1333333, 12, 2238
7.908258130659883E-5, 1333333, 12, 2168
3.456067951701167E-5, 1333333, 12, 2252
2.4295818401172253E-6, 1333333, 12, 2437
2.5953049678088046E-5, 1333333, 12, 2372
3.0097709654435717E-5, 1333333, 12, 3251
2.474612469305318E-5, 1333333, 12, 3260
2.2516261949399017E-5, 1333333, 12, 3325
3.336532390352875E-5, 1333333, 12, 3168
5.262907076218142E-6, 1333333, 12, 3193
9.248475380621752E-5, 1333333, 12, 2697
3.7093895694523026E-5, 1333333, 12, 2906
3.689558472715446E-6, 1333333, 12, 3054
1.2615498197867357E-5, 1333333, 12, 3062
2.959465605180841E-7, 1333333, 12, 4232
4.63049880258934E-5, 1333333, 12, 4299
4.023720582056791E-5, 1333333, 12, 4416
3.5016556438037585E-5, 1333333, 12, 4618
7.330227795939015E-6, 1333333, 12, 4231
4.778810790930297E-6, 1333333, 12, 4287
4.3559565257704556E-5, 1333333, 12, 4278
3.352447884650153E-5, 1333333, 12, 4345
2.2277529534657124E-5, 1333333, 12, 3763
5.044795446204354E-5, 1333333, 12, 3854
5.094531365908087E-5, 1333333, 12, 4212
1.5553233189038806E-5, 1333333, 12, 4367
9.24118077905352E-5, 1333333, 12, 7600
5.1551102404698186E-6, 1333333, 12, 7992
1.8033397718986805E-5, 1333333, 12, 8005
2.7040608455822644E-5, 1333333, 12, 8068
2.9313504310699668E-5, 1333333, 12, 8358
4.851156932103352E-5, 1333333, 12, 8394
5.911696094481484E-5, 1333333, 12, 8373
3.5387285258856197E-6, 1333333, 12, 8555
2.7045546371429168E-5, 1333333, 12, 8151
3.511602827736024E-5, 1333333, 12, 8450
1.3552227028913486E-5, 1333333, 12, 8481
1.1436792576811707E-5, 1333333, 12, 8562
1.8033397718986805E-5, 1333333, 12, 7924
4.551647747881707E-6, 1333333, 12, 8129
1.9772532721407704E-5, 1333333, 12, 8389
4.405755716658405E-6, 1333333, 12, 8502
2.4646652853447813E-5, 1333333, 12, 8315
9.420829964315295E-6, 1333333, 12, 8252
2.005168658479514E-6, 1333333, 12, 8448
2.45936012057431E-5, 1333333, 12, 8543
6.100523235372667E-5, 166666, 12, 800
3.204735770719522E-5, 166666, 12, 1000
1.1602811601202461E-4, 166666, 12, 1026
1.0657659772585616E-4, 166666, 12, 1025
3.3585855490490566E-5, 166666, 12, 989
9.724783272738305E-5, 166666, 12, 994
2.1995629385099927E-4, 166666, 12, 1040
1.1145734931384169E-4, 166666, 12, 975
5.035017616277707E-5, 166666, 12, 1032
1.7554373973208918E-4, 166666, 12, 1088
1.0615218454421844E-4, 166666, 12, 1110
5.4585982982304434E-5, 166666, 12, 1114
4.514278969227894E-5, 166666, 12, 1048
2.75452318214957E-6, 166666, 12, 1110
8.631086830534125E-5, 166666, 12, 1114
1.2397753817045787E-4, 166666, 12, 1120
2.962976148874807E-4, 166666, 12, 856
1.5858280163234893E-5, 166666, 12, 1039
8.174116243607913E-6, 166666, 12, 1075
4.106613781586572E-5, 166666, 12, 1079
8.54703669384915E-5, 166666, 12, 921
2.637239032014512E-4, 166666, 12, 990
2.195849323172076E-4, 166666, 12, 1020
5.368410497146565E-5, 166666, 12, 1041
7.681462336761104E-5, 166666, 12, 876
1.0848645704280178E-4, 166666, 12, 1010
5.113762588206346E-5, 166666, 12, 1058
1.2111274919468604E-4, 166666, 12, 1077
4.8340245131971247E-4, 2000000, 1, 112
7.42764692743518E-5, 2000000, 1, 124
1.4790383128189126E-4, 2000000, 1, 106
4.407489265710595E-4, 2000000, 1, 138
6.409055291646032E-5, 2000000, 1, 104
7.431433184456627E-4, 2000000, 1, 105
1.3857506628341815E-4, 2000000, 1, 110
5.765694696723281E-4, 2000000, 1, 123
4.600680513291739E-4, 2000000, 1, 91
2.2939116214502317E-4, 2000000, 1, 101
2.920004314241057E-4, 2000000, 1, 103
1.7613563285312533E-4, 2000000, 1, 107
2.0456299102260964E-4, 2000000, 1, 96
1.6763904422535902E-4, 2000000, 1, 98
3.4169423615242417E-5, 2000000, 1, 98
3.178813105040464E-4, 2000000, 1, 100
7.873280768098233E-5, 2000000, 1, 92
5.6451115648112376E-5, 2000000, 1, 99
3.318869454961119E-4, 2000000, 1, 100
3.3592719571738904E-4, 2000000, 1, 106
4.008624124989119E-4, 2000000, 1, 91
2.8095736370679583E-4, 2000000, 1, 98
8.55150935899119E-5, 2000000, 1, 115
1.799553514872993E-4, 2000000, 1, 129
5.74591444116997E-4, 1333333, 1, 76
2.661490872942647E-4, 1333333, 1, 94
5.239801595609559E-4, 1333333, 1, 124
2.074961417584681E-4, 1333333, 1, 158
5.688618647332142E-4, 1333333, 1, 147
3.178904065834059E-5, 1333333, 1, 150
6.9608633288979164E-6, 1333333, 1, 112
2.365462604784777E-4, 1333333, 1, 186
2.7969321069152065E-5, 1333333, 1, 164
5.088763860400048E-5, 1333333, 1, 137
6.452562565159952E-4, 1333333, 1, 177
8.702174904734883E-4, 1333333, 1, 80
2.222223120191621E-4, 1333333, 1, 98
1.3054904187990985E-4, 1333333, 1, 102
4.3954410679856087E-4, 1333333, 1, 108
5.3752428295891865E-5, 1333333, 1, 111
3.583750655294357E-4, 1333333, 1, 111
7.025520503529748E-4, 1333333, 1, 125
3.3163702840539877E-4, 1333333, 1, 132
4.3763424700396666E-4, 1333333, 1, 133
1.2823696028393716E-4, 1333333, 1, 145
4.790984543885562E-4, 1333333, 1, 151
1.177327314138101E-4, 1333333, 1, 65
5.02569480019182E-4, 1333333, 1, 67
5.051003534303656E-6, 1333333, 1, 68
4.428111182918307E-4, 1333333, 1, 76
4.0785631535251804E-5, 1333333, 1, 69
8.318015027573452E-6, 1333333, 1, 80
2.915299727194847E-4, 1333333, 1, 93
2.0845107165576524E-4, 1333333, 1, 109
1.1582287161921583E-4, 1333333, 1, 111
9.918958092300474E-4, 1333333, 1, 131
9.336450854956291E-4, 1333333, 1, 139
2.1991023042318945E-4, 1333333, 1, 105
4.229326952846766E-5, 1333333, 1, 106
7.516310783752442E-5, 1333333, 1, 108
2.5104531377260677E-5, 1333333, 1, 123
7.858060562519318E-5, 1333333, 1, 137
4.3899139870264215E-4, 1333333, 1, 153
3.612398552211857E-4, 1333333, 1, 150
